uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
14616266	0.000626410295855	0.0110025201303	0.0836309791798	0.0207560430445	0.0091370104774	0.2	0.904761904762	0.75	0.746478873239
2277153890	0.000181037871823	0.00317918877757	0.00540082822401	0.00735841955281	0.00180953019235	0.8	0.52380952381	0.666666666667	0.474178403756
455246957	8.5463357044e-05	0.00156398330841	0.00805758458008	0.0218544292616	0.000647856488618	0.6	0.190476190476	0.25	0.713615023474
1400974436	0.00011050050953	0.00291624835235	0.00331344176828	0.00695324561606	0.000178719031343	0.7	0.714285714286	1.0	0.356807511737
449119247	0.000153111817127	0.000997124729376	0.037311919204	0.0727239210084	0.000848915398879	0.5	0.238095238095	0.916666666667	0.572769953052
330816423	5.99447208562e-05	0.00204888643023	0.00817127665283	0.00510787996098	6.70196367536e-05	0.5	0.47619047619	0.5	0.600938967136
29204608	9.43708055246e-05	0.00411143210332	0.00878339477253	0.00992196081142	0.000178719031343	0.3	0.428571428571	0.833333333333	0.0
2733660094	3.10556987568e-05	0.00113713196877	0.000910446118598	0.00771366684333	2.23398789179e-05	0.8	0.571428571429	0.916666666667	0.474178403756
4756963587	1.56482203038e-05	0.000143422050116	0.00246666321043	0.00867571491117	0.000111699394589	1.0	0.666666666667	0.833333333333	0.0
22045364	7.75188759667e-05	0.000788821275637	0.00180997779821	0.00264035148359	0.000357438062686	0.3	0.380952380952	0.666666666667	0.568075117371
4136625193	8.61855825965e-05	0.00304259634888	0.000150073536033	0.000167062239325	4.46797578357e-05	0.9	0.809523809524	0.916666666667	0.694835680751
372046661	5.65743349446e-05	0.00494806072899	0.0106897834484	0.0167676721125	0.00031275830485	0.5	0.238095238095	0.666666666667	0.732394366197
849310634	0.000120611667265	0.00133519099036	0.0108353093016	0.00214492553249	4.46797578357e-05	0.6	0.428571428571	0.916666666667	0.361502347418
24036997	0.000448742809944	0.00621495550502	0.0583404049803	0.000120976104339	0.00113933382481	0.3	0.428571428571	0.416666666667	0.178403755869
1141088486	5.17594979281e-05	0.000928828515035	0.00582467227123	0.000816108640382	0.0	0.7	0.238095238095	0.666666666667	0.0
3014684283	0.00407383359971	0.0207347306739	0.0392064839044	0.0296890722093	0.00109465406697	0.9	0.666666666667	0.833333333333	0.281690140845
3293949957	0.000111222735083	0.000949317379338	0.0187610110772	0.0338099407793	0.000268078547014	0.9	0.380952380952	0.833333333333	0.558685446009
727272715665690624	1.27593180939e-05	0.000191229400154	0.00105961011805	0.000785384550391	2.23398789179e-05	1.0	0.142857142857	0.583333333333	0.553990610329
2752545437	8.47411314915e-05	0.000652228846955	0.0374010537891	0.0855397070458	0.000357438062686	0.8	0.285714285714	0.666666666667	0.31455399061
14368656	0.000211371345027	0.00112005791519	0.029554481696	0.0372990452489	0.000603176730782	0.2	0.52380952381	0.25	0.056338028169
20405419	0.000166111877071	0.00508806796839	0.0590443862947	0.00275556682106	0.000178719031343	0.3	0.428571428571	1.0	0.558685446009
2682726528	4.40557587016e-05	0.000833213814958	0.00554271593081	0.0148685393	4.46797578357e-05	0.8	0.238095238095	0.416666666667	0.62441314554
717841856785088512	8.61855825965e-05	0.00319626283115	0.00423935000878	0.0135224401072	6.70196367536e-05	1.0	0.190476190476	0.833333333333	0.197183098592
2889092479	1.17963506906e-05	0.000119518375096	0.00309606252518	0.00263651097234	0.0	0.8	0.0952380952381	0.583333333333	0.211267605634
3182191980	3.44260846684e-05	0.00304259634888	0.0527567599033	3.07240899909e-05	0.000670196367536	0.9	0.761904761905	1.0	0.328638497653
2582869146	5.80187860496e-05	0.00361969936006	0.00255670733205	0.000399413169881	2.23398789179e-05	0.8	0.619047619048	0.583333333333	0.0328638497653
3092469172	3.90001798342e-05	0.000604421496916	0.0123369541985	0.0065557527018	0.000379777941604	0.9	0.333333333333	0.5	0.483568075117
2826839454	3.85186961325e-06	0.00139665758327	0.000585741558818	0.00113487107404	0.000335098183768	0.8	0.190476190476	1.0	0.525821596244
2660374267	9.62967403313e-06	0.000187814589437	0.00383642530294	0.000372529591139	0.000245738668096	0.8	0.52380952381	0.5	0.0
261625073	0.00173911913038	0.00906973726446	0.0256516602226	0.00740642594342	0.0176038245873	0.5	0.857142857143	0.583333333333	0.173708920188
233499930	0.000760503506766	0.0100258842652	0.158288470441	3.45646012397e-05	0.00239036704421	0.5	0.714285714286	0.833333333333	0.234741784038
2664749580	0.000119648699862	0.00432656517849	0.00299601350116	0.00755044511525	0.000580836851864	0.8	0.619047619048	1.0	0.582159624413
106594321	1.08333832873e-05	0.000433680961064	0.00109962972766	0.000211228118687	8.93595156714e-05	0.4	0.47619047619	0.25	0.286384976526
722573847430504448	0.000154797010083	0.00259525614495	0.0282320155058	0.0	0.0121082143735	1.0	0.809523809524	0.75	0.206572769953
3742834517	1.95000899171e-05	0.000850287868543	0.00411292442388	0.00279781244479	0.0	0.9	0.285714285714	0.583333333333	0.422535211268
735391716887429120	2.43149269336e-05	0.000641984414804	0.000134611414138	0.00103117727032	0.000111699394589	1.0	0.238095238095	1.0	0.544600938967
241331375	0.000166593360773	0.0035274994707	0.0151092217005	0.00786344678204	0.000111699394589	0.5	0.904761904762	1.0	0.370892018779
442382315	5.41669164363e-05	0.00101078397224	0.000723081582703	0.0155425490241	0.0	0.5	0.619047619048	0.916666666667	0.112676056338
16536054	5.07965305247e-05	0.00245524890555	0.00166445194509	0.000266915531796	0.000111699394589	0.2	0.571428571429	0.416666666667	0.431924882629
81324827	0.000170685972237	0.000648814036238	0.00495697437199	0.00626963461376	0.000781895762125	0.3	0.619047619048	0.416666666667	0.281690140845
583117972	0.000742207126103	0.010029299076	0.148115303772	0.0364080466392	0.00643388512834	0.6	0.904761904762	0.583333333333	0.666666666667
15800855	0.000651447448341	0.00484561640748	0.0538118223384	0.130830856204	0.00285950450149	0.2	0.714285714286	0.916666666667	0.558685446009
705726066	0.00306560672845	0.0395161896176	0.0246775465433	0.000165141983701	0.0118401358265	0.6	0.285714285714	1.0	0.507042253521
68857077	1.17963506906e-05	0.000583932632614	0.00389463564419	0.000825709918504	0.0	0.3	0.619047619048	0.666666666667	0.446009389671
197516080	0.000147815496408	0.000986880297225	0.00567187012545	0.00680346567735	0.000781895762125	0.4	0.571428571429	0.75	0.643192488263
8685682	3.80372124308e-05	0.000201473832305	0.00319065432971	6.33684356061e-05	0.000223398789179	0.1	0.52380952381	0.25	0.0
2976908908	2.02223154696e-05	0.000590762254048	0.00150619257982	0.00110990775092	6.70196367536e-05	0.9	0.571428571429	0.916666666667	0.638497652582
2701255986	5.29632071822e-05	0.000874191543563	0.0107834657164	0.00893686967609	0.000156379152425	0.8	0.666666666667	0.833333333333	0.0
620018150	0.000165148909668	0.000652228846955	0.00606569946547	0.0365943114347	0.000201058910261	0.6	0.809523809524	0.75	0.413145539906
271451861	0.000672632731214	0.00562077844025	0.0706491635447	0.000971649345961	0.000692536246454	0.5	0.714285714286	0.333333333333	0.347417840376
194773838	3.10556987568e-05	0.000628325171936	0.0155339752843	0.032763401464	0.000469137457275	0.4	0.52380952381	0.75	0.615023474178
2893677862	2.88890220994e-06	0.0	0.00194913689526	1.92025562443e-06	2.23398789179e-05	0.8	0.761904761905	1.0	0.0
2392573227	1.6851929558e-05	0.000836628625675	0.000302875681811	0.00165910085951	8.93595156714e-05	0.8	0.333333333333	0.583333333333	0.0
1195278157	0.00032259408011	0.00726671720587	0.0492614108186	0.0474687190359	0.0022563277707	0.7	0.428571428571	0.75	0.333333333333
830253571	0.00148465499406	0.000601006686199	0.0302511867179	0.0159554039834	0.00308290329066	0.6	0.666666666667	0.583333333333	0.103286384977
377029968	0.00259327121712	0.0400215816037	0.108030207529	0.00693212280419	0.0270759332484	0.5	0.666666666667	0.666666666667	0.765258215962
122799299	0.000742688609805	0.00393386194603	0.0170165199129	0.000647126145432	0.00607644706566	0.4	0.47619047619	0.916666666667	0.215962441315
27317580	0.000116037572099	0.000256110803778	0.0190657058322	0.0263862325353	8.93595156714e-05	0.3	0.428571428571	0.916666666667	0.281690140845
12754762	0.00109296800276	0.00174496827641	0.0469530069734	0.00105614059344	0.0056296494873	0.2	0.238095238095	0.333333333333	0.469483568075
85973106	8.47411314915e-05	0.00211718264457	0.0113564737631	0.00426296748623	0.000134039273507	0.3	0.857142857143	0.583333333333	0.572769953052
2873086293	2.57593780386e-05	0.000245866371627	0.018448130493	0.0216143973086	0.000156379152425	0.8	0.285714285714	0.166666666667	0.112676056338
15751454	0.000144204368646	0.00220596772321	0.094978357577	0.00225822061433	0.00129571297724	0.2	0.714285714286	1.0	0.69014084507
591690042	1.5407478453e-05	0.000372214368158	0.00203645240713	0.00445499304867	4.46797578357e-05	0.6	0.904761904762	0.916666666667	0.647887323944
4092854173	5.24817234805e-05	0.00358213644218	0.0126607492217	0.011759645444	0.000178719031343	0.9	0.0952380952381	1.0	0.225352112676
270212875	0.000898689329142	0.0125016220351	0.0749367189923	0.0598102019341	0.000580836851864	0.5	0.0952380952381	0.416666666667	0.201877934272
870857718	4.42965005524e-05	0.000822969382807	0.00178723938366	0.0344820302479	2.23398789179e-05	0.6	0.52380952381	0.916666666667	0.455399061033
1663794048	4.33335331491e-06	0.000102444321511	0.00129881823912	0.00119631925402	2.23398789179e-05	0.7	0.285714285714	0.666666666667	0.244131455399
862290265	0.00324712608397	0.00105176170085	0.0164280497444	0.00920954597476	0.0037530996582	0.6	0.428571428571	0.583333333333	0.43661971831
707400118807482369	3.37038591159e-06	0.000361969936006	0.000300147072065	0.0016898249495	0.0	1.0	0.333333333333	0.416666666667	0.0
17389503	0.000109778283978	0.00164935357633	0.0227247715017	7.87304806016e-05	0.000469137457275	0.2	0.666666666667	0.333333333333	0.154929577465
40768083	1.17963506906e-05	0.000399532853894	0.00200007094385	0.00181464156509	4.46797578357e-05	0.3	0.285714285714	0.583333333333	0.258215962441
243053328	4.52594679557e-05	0.000440510582498	0.0269768550226	0.0766028373697	0.00116167370373	0.5	0.714285714286	0.5	0.0985915492958
89662003	0.000310556987568	0.00669985862684	0.0129463437084	7.48899693527e-05	0.00192122958694	0.3	0.52380952381	0.666666666667	0.68544600939
17369567	0.000184648999585	3.41481071704e-05	0.0464609476825	0.0	0.0006255166097	0.2	0.809523809524	1.0	0.676056338028
738921600	0.000365927613259	0.00798382745644	0.00847870001755	0.00120592053214	0.000290418425932	0.6	0.571428571429	0.75	0.746478873239
604476686	0.000337760816712	0.00198059021588	0.0078593056052	0.0	0.000335098183768	0.6	0.47619047619	0.666666666667	0.192488262911
302563842	1.95000899171e-05	0.00676474003046	0.000163716584763	0.000276516809918	0.000111699394589	0.5	0.380952380952	0.833333333333	0.652582159624
247944133	1.34815436464e-05	0.000324407018119	0.00160533206726	0.000624083077939	8.93595156714e-05	0.5	0.0952380952381	0.583333333333	0.741784037559
3331968983	0.000177667485911	0.000682962143408	0.0219307460656	0.0329688688158	0.000446797578357	0.9	0.666666666667	0.583333333333	0.464788732394
252434425	2.79260546961e-05	0.000679547332691	0.00899258818639	0.0145843414675	0.0	0.5	0.714285714286	0.25	0.225352112676
2810127544	0.000196445350276	0.0139529165898	0.0249485884447	0.0122512308839	0.00270312534906	0.8	0.238095238095	0.916666666667	0.0
156333299	3.53890520717e-05	0.000536125282576	0.00403925196073	0.00118863823152	2.23398789179e-05	0.4	0.428571428571	0.583333333333	0.215962441315
181336337	0.000380131382458	0.00033465145027	0.0195186550501	0.0152602714473	0.000469137457275	0.4	0.47619047619	0.666666666667	0.68544600939
3097175972	8.18522292816e-06	0.000464414257518	0.000708528997391	4.41658793619e-05	0.000178719031343	0.9	0.571428571429	1.0	0.0
186397253	0.000141556208287	0.00498562364688	0.0152783955047	0.00045510058299	0.000580836851864	0.4	0.809523809524	0.5	0.408450704225
2866782904	6.57225252761e-05	0.00107566537587	0.00129518009279	0.000322602944904	8.93595156714e-05	0.8	0.47619047619	1.0	0.075117370892
719914275771428866	5.29632071822e-06	9.21998893601e-05	0.000155530755525	0.000305320644284	0.0	1.0	0.571428571429	0.916666666667	0.0469483568075
4900376472	8.18522292816e-05	0.00048490312182	0.00158896040878	0.00359279827331	0.000446797578357	1.0	0.571428571429	0.833333333333	0.539906103286
2412966416	0.00054359509917	0.00063515479337	0.0485046763823	0.0704791421834	0.00093827491455	0.8	0.142857142857	0.583333333333	0.107981220657
174141832	0.000184889741436	0.00239036750193	0.0132292095854	0.123558848154	0.00227866764962	0.4	0.666666666667	0.75	0.718309859155
64619482	0.000516391270026	0.00709939148073	0.0354446406012	5.56874131084e-05	0.0060094274289	0.3	0.571428571429	0.833333333333	0.333333333333
394974502	2.91297639502e-05	0.000805895329222	0.00198642789512	0.00383859099323	0.000178719031343	0.5	0.52380952381	1.0	0.539906103286
2198704020	0.000130000599447	0.00176887195143	0.00702798916924	0.0135589249641	0.00031275830485	0.7	0.52380952381	0.75	0.50234741784
18155773	0.00371898011159	0.00213425669815	0.0225701502827	0.000120976104339	0.0137613654134	0.2	0.571428571429	1.0	0.680751173709
756335606607720450	0.000123500569475	0.00248598220201	0.012109570053	0.040432902428	0.000491477336193	1.0	0.857142857143	0.5	0.666666666667
732808088810618880	4.57409516574e-06	0.000105859132228	0.00100321884996	0.000109454570592	2.23398789179e-05	1.0	0.0	0.916666666667	0.253521126761
22286451	4.40557587016e-05	0.00326114423478	0.00299055628167	0.00247712975551	0.000223398789179	0.3	0.571428571429	0.666666666667	0.192488262911
96235518	0.00107996794282	0.00215474556245	0.257287889248	0.00496194053352	0.00290418425932	0.3	0.428571428571	1.0	0.18779342723
3195714762	2.88890220994e-05	6.82962143408e-05	0.000628489778173	0.00789033036078	0.0	0.9	0.047619047619	0.583333333333	0.173708920188
4112063532	1.56482203038e-05	0.000522466039707	0.000684881046258	0.000662488190428	6.70196367536e-05	0.9	0.285714285714	0.916666666667	0.370892018779
125868025	5.34446908839e-05	0.00266696717001	0.00280046313603	0.00665368573865	0.000156379152425	0.4	0.333333333333	0.25	0.544600938967
737109737054056448	2.02223154696e-05	0.000618080739785	0.000965018313519	0.00206427479626	0.0	1.0	0.904761904762	1.0	0.197183098592
103153950	1.95000899171e-05	0.000850287868543	0.00434485625229	0.0203969552427	0.000245738668096	0.4	0.619047619048	0.5	0.300469483568
742777527467380742	9.1000419613e-05	0.00108590980802	0.000233750901578	0.000266915531796	4.46797578357e-05	1.0	0.238095238095	0.666666666667	0.31455399061
2976487163	9.50930310771e-05	0.00653936252314	0.00087952187481	0.000460861349863	0.000268078547014	0.9	0.571428571429	0.666666666667	0.652582159624
3123204560	8.90744848064e-06	0.000235621939476	0.0014416154825	0.0116713136853	0.0	0.9	0.571428571429	1.0	0.629107981221
307445751	0.000684429081904	0.00225377507325	0.0849452595408	0.117045341076	0.00183187007126	0.5	0.47619047619	0.75	0.446009389671
250492272	0.00298231004806	0.0033465145027	0.0594764161712	0.044190842685	0.0130241494091	0.5	0.428571428571	0.5	0.577464788732
237443755	0.000310556987568	0.00302210748458	0.0624387768188	0.0831317064928	0.000893595156714	0.5	0.857142857143	0.833333333333	0.558685446009
33655372	0.000102556028453	0.00216840480532	0.040671747338	0.00282661627916	0.000335098183768	0.3	0.619047619048	0.916666666667	0.154929577465
385759660	0.000133370985359	0.00189180513724	0.0222045165768	0.0157787404659	0.000156379152425	0.5	0.285714285714	0.833333333333	0.0892018779343
2869813893	7.46299737567e-06	0.000133177617965	0.000417477291145	1.15215337466e-05	0.0	0.8	0.0952380952381	0.666666666667	0.0
37374348	5.12780142264e-05	0.00323382574904	0.0033279943536	0.0071299091335	2.23398789179e-05	0.3	0.190476190476	0.666666666667	0.267605633803
996399246	0.000130722825	0.00233231571974	0.0221108343088	0.0226974214807	0.000223398789179	0.6	0.0952380952381	0.5	0.103286384977
15801372	0.000141556208287	0.00198059021588	0.0349207475299	0.0920973800032	0.000826575519961	0.2	0.857142857143	0.75	0.380281690141
744682635188928512	6.09076882595e-05	0.00103127283655	0.0121004746871	0.0304763770153	0.000402117820521	1.0	0.761904761905	0.416666666667	0.652582159624
3091636366	0.000129759857596	0.00232890090902	0.0157504449908	2.6883578742e-05	0.000245738668096	0.9	0.761904761905	0.666666666667	0.0516431924883
321213484	0.000324279273066	0.00306991483462	0.107349874166	9.60127812214e-06	0.000826575519961	0.5	0.238095238095	0.916666666667	0.197183098592
940237466	0.000186574934392	0.00860873781766	0.0305304144485	0.0695458979499	0.000558496972946	0.6	0.0952380952381	0.916666666667	0.037558685446
37214134	0.000515909786325	0.00346944768851	0.0468256718519	0.00319530535905	0.00214462837611	0.3	0.47619047619	0.666666666667	0.741784037559
2585090000	1.08333832873e-05	0.000198059021588	0.000244665340562	0.000324523200528	0.0	0.8	0.047619047619	0.916666666667	0.12676056338
861746341	1.25185762431e-05	0.000303918153817	0.00069033826575	9.60127812214e-06	6.70196367536e-05	0.6	0.619047619048	0.916666666667	0.535211267606
3145741085	3.00927313535e-05	0.000580517821897	0.00439397122772	0.00624083077939	0.000848915398879	0.9	0.666666666667	0.833333333333	0.633802816901
868252610	0.000126870955386	0.00162886471203	0.0134493174383	0.00170518699449	2.23398789179e-05	0.6	0.190476190476	0.666666666667	0.18779342723
19780786	0.000273482742541	0.00622178512645	0.28376449915	3.84051124886e-06	0.00174251055559	0.3	0.809523809524	0.416666666667	0.018779342723
3556805776	0.000102315286602	0.00020830345374	0.00664325519505	0.0295930594281	0.000111699394589	0.9	0.238095238095	0.333333333333	0.69014084507
710823996032290816	4.18890820441e-05	0.000887850786431	0.00115420192258	0.00681114669985	6.70196367536e-05	1.0	0.904761904762	0.75	0.389671361502
1534375489	7.34262645026e-05	0.000904924840016	0.0511277798849	0.0264611225046	0.000580836851864	0.7	0.857142857143	0.916666666667	0.488262910798
262939560	0.000310316245718	0.00172789422282	0.0121404942968	0.0011867179759	0.00131805285615	0.5	0.47619047619	0.583333333333	0.661971830986
360323271	6.11484301104e-05	0.00147861304048	0.00513706261523	0.0317283836824	0.000335098183768	0.5	0.142857142857	0.5	0.300469483568
2204642713	0.000191630513259	0.00615690372283	0.0363496295003	0.00337004862087	0.000357438062686	0.7	0.142857142857	0.333333333333	0.173708920188
1574318594	0.000149259947513	0.00411826172475	0.00760281628907	0.000460861349863	6.70196367536e-05	0.7	0.238095238095	0.5	0.211267605634
4384693707	3.85186961325e-05	0.00157081292984	0.00320247830528	0.00464125784424	0.0006255166097	0.9	0.285714285714	0.916666666667	0.37558685446
702559655461957632	3.85186961325e-05	0.000758087979183	0.000993213947562	0.0217987418485	6.70196367536e-05	1.0	0.238095238095	0.75	0.075117370892
266867158	0.000111222735083	0.00671010305899	0.00312243908606	0.0099046785108	0.000335098183768	0.5	0.380952380952	0.833333333333	0.18779342723
484595690	0.00106624565732	0.0137548575682	0.0955750135748	0.0302920324754	0.00478073408842	0.6	0.428571428571	0.75	0.647887323944
768806279309512705	1.6851929558e-06	0.000170740535852	0.000865878826079	1.72823006199e-05	2.23398789179e-05	1.0	0.52380952381	0.666666666667	0.460093896714
162500440	7.89633270716e-05	0.00213084188743	0.00113146350803	0.0040325368113	2.23398789179e-05	0.4	0.142857142857	0.666666666667	0.403755868545
3073503603	0.000106889381768	0.00434363923208	0.00746638580177	0.0212111436274	0.000603176730782	0.9	0.428571428571	0.583333333333	0.478873239437
1575902725	0.00167267437955	0.000232207128759	0.0580175194936	0.0309756434777	0.00111699394589	0.7	0.238095238095	0.5	0.173708920188
1199251308	0.0022237324761	0.00168691649422	0.0873409788978	0.192336643854	0.0012510332194	0.7	0.238095238095	0.5	0.159624413146
48525928	0.000104241221409	0.00426509858559	0.00660414512202	0.00800554569824	0.000134039273507	0.3	0.857142857143	0.75	0.652582159624
215698464	0.000582113795303	0.00939414428258	0.0371636647412	0.116323324961	0.00390947881062	0.4	0.714285714286	0.333333333333	0.492957746479
2359225182	0.000405650018645	0.00459975003586	0.00891254896718	0.00918650290727	0.000402117820521	0.8	0.142857142857	0.916666666667	0.657276995305
13854472	0.00118782029199	0.00380409913878	0.101799881942	0.0451644122866	0.00428925675223	0.2	0.809523809524	0.416666666667	0.741784037559
4853512997	1.75741551105e-05	0.000273184857363	0.013097326781	0.0300596815448	0.000178719031343	1.0	0.52380952381	0.5	0.0
4505360352	1.73334132596e-05	0.000536125282576	0.00259036018558	0.00939389051471	0.000245738668096	0.9	0.857142857143	0.666666666667	0.49765258216
706466308976734208	1.05926414364e-05	0.000112688753662	0.00173266718874	0.000409014448003	4.46797578357e-05	1.0	0.190476190476	0.666666666667	0.164319248826
889022935	3.27408917126e-05	0.000792236086354	0.00587105863691	0.0144748868969	0.000201058910261	0.6	0.666666666667	0.666666666667	0.464788732394
2804090827	8.18522292816e-06	0.000307332964534	0.00484146322607	0.00994500387892	0.000178719031343	0.8	0.285714285714	0.833333333333	0.305164319249
2218957290	0.000276853128452	0.00141031682614	0.0289896594786	0.0214646173699	0.000513817215111	0.7	0.190476190476	0.75	0.131455399061
305141481	0.000155759977486	0.00252354511989	0.00255215964914	0.000700893302916	0.000335098183768	0.5	0.52380952381	0.416666666667	0.431924882629
2807496454	0.000290093930248	0.00620812588358	0.0350608161636	1.92025562443e-06	0.00138507249291	0.8	0.857142857143	0.916666666667	0.154929577465
566871266	4.45372424032e-05	0.00169033130494	0.0571434548383	0.0994807628792	0.000692536246454	0.6	0.285714285714	0.833333333333	0.75117370892
396787338	0.00109609764682	0.0171082016924	0.19855820261	0.194427802229	0.00594240779215	0.5	0.0952380952381	0.666666666667	0.394366197183
751804249084948480	1.97408317679e-05	0.00347627730995	0.000983209045159	0.00188761127881	0.000469137457275	1.0	0.619047619048	0.583333333333	0.0
1633951202	0.000222926953867	0.00297430013454	0.0308787669594	3.84051124886e-06	0.00109465406697	0.7	0.666666666667	0.666666666667	0.718309859155
3059822856	0.000109056058425	0.000672717711257	0.00631127434261	0.00492545567666	8.93595156714e-05	0.9	0.904761904762	0.75	0.37558685446
324191116	4.16483401933e-05	0.000881021164997	0.0046731989584	0.00603344317196	0.000178719031343	0.5	0.333333333333	0.666666666667	0.0610328638498
2366569213	0.000309834762016	0.00151959076908	0.0449292880784	0.11413807406	0.000647856488618	0.8	0.142857142857	0.583333333333	0.338028169014
3237611533	0.000108093091022	0.000764917600617	0.0214286818723	0.0760306011936	0.000379777941604	0.9	0.47619047619	1.0	0.0
93033299	0.000252297459668	0.000191229400154	0.00645589065915	0.0	0.00167549091884	0.3	0.666666666667	0.916666666667	0.178403755869
2834652729	3.0814956906e-05	0.00112005791519	0.0122778343206	0.038929342274	4.46797578357e-05	0.8	0.285714285714	0.833333333333	0.525821596244
2679693610	9.77411914362e-05	0.00191570881226	0.00659595929278	0.00916730035102	0.000379777941604	0.8	0.52380952381	0.333333333333	0.0
33443030	0.00188332349903	0.00238012306978	0.0219498463338	0.0225822061433	0.00277014498581	0.3	0.809523809524	1.0	0.239436619718
609212773	0.000137945080525	0.00503684580764	0.00377457681537	0.00167830341575	0.000178719031343	0.6	0.571428571429	0.833333333333	0.718309859155
